INT	INT	INT	INT	INT	INT
23729	23729	-1	-1	500000	0
23731	23731	-1	-1	600000	0
23732	23732	-1	-1	600000	0
23733	23733	-1	-1	600000	0
23734	23734	-1	-1	600000	0
23739	23739	-1	-1	600000	0
23741	23741	-1	-1	700000	0
23742	23742	-1	-1	700000	0
23743	23743	-1	-1	700000	0
23744	23744	-1	-1	700000	0
23745	23745	-1	-1	700000	0
23749	23749	-1	-1	700000	0
23751	23751	-1	-1	800000	0
23752	23752	-1	-1	800000	0
23753	23753	-1	-1	800000	0
23754	23754	-1	-1	800000	0
23755	23755	-1	-1	800000	0
23756	23756	-1	-1	800000	0
23759	23759	-1	-1	800000	0
23761	23761	25911	25912	990000	0
23762	23762	25911	25912	990000	0
23763	23763	25911	25912	990000	0
23764	23764	25911	25912	990000	0
23765	23765	25911	25912	990000	0
23766	23766	25911	25912	990000	0
23767	23767	25911	25912	990000	0
23769	23769	25911	25912	990000	0
23771	23771	25921	25922	990000	0
23772	23772	25921	25922	990000	0
23773	23773	25921	25922	990000	0
23774	23774	25921	25922	990000	0
23775	23775	25921	25922	990000	0
23776	23776	25921	25922	990000	0
23777	23777	25921	25922	990000	0
23778	23778	25921	25922	990000	0
23779	23779	25921	25922	990000	0
23781	23781	-1	-1	500000	0
23782	23782	-1	-1	500000	0
23783	23783	-1	-1	500000	0
23789	23789	-1	-1	500000	0
23791	23791	-1	-1	600000	0
23792	23792	-1	-1	600000	0
23793	23793	-1	-1	600000	0
23794	23794	-1	-1	600000	0
23799	23799	-1	-1	600000	0
23801	23801	-1	-1	700000	0
23802	23802	-1	-1	700000	0
23803	23803	-1	-1	700000	0
23804	23804	-1	-1	700000	0
23805	23805	-1	-1	700000	0
23809	23809	-1	-1	700000	0
23811	23811	-1	-1	800000	0
23812	23812	-1	-1	800000	0
23813	23813	-1	-1	800000	0
23814	23814	-1	-1	800000	0
23815	23815	-1	-1	800000	0
23816	23816	-1	-1	800000	0
23819	23819	-1	-1	800000	0
23821	23821	25941	25942	990000	0
23822	23822	25941	25942	990000	0
23823	23823	25941	25942	990000	0
23824	23824	25941	25942	990000	0
23825	23825	25941	25942	990000	0
23826	23826	25941	25942	990000	0
23827	23827	25941	25942	990000	0
23829	23829	25941	25942	990000	0
23831	23831	25951	25952	990000	0
23832	23832	25951	25952	990000	0
23833	23833	25951	25952	990000	0
23834	23834	25951	25952	990000	0
23835	23835	25951	25952	990000	0
23836	23836	25951	25952	990000	0
23837	23837	25951	25952	990000	0
23838	23838	25951	25952	990000	0
23839	23839	25951	25952	990000	0
23841	23841	-1	-1	100000	0
23842	23842	-1	-1	100000	0
23849	23849	-1	-1	100000	0
23851	23851	-1	-1	500000	0
23852	23852	-1	-1	500000	0
23853	23853	-1	-1	500000	0
23859	23859	-1	-1	500000	0
23861	23861	-1	-1	600000	0
23862	23862	-1	-1	600000	0
23863	23863	-1	-1	600000	0
23864	23864	-1	-1	600000	0
23869	23869	-1	-1	600000	0
23871	23871	-1	-1	700000	0
23872	23872	-1	-1	700000	0
23873	23873	-1	-1	700000	0
23874	23874	-1	-1	700000	0
23875	23875	-1	-1	700000	0
23879	23879	-1	-1	700000	0
23881	23881	-1	-1	800000	0
23882	23882	-1	-1	800000	0
23883	23883	-1	-1	800000	0
23884	23884	-1	-1	800000	0
23885	23885	-1	-1	800000	0
23886	23886	-1	-1	800000	0
23889	23889	-1	-1	800000	0
23891	23891	25961	25962	990000	0
23892	23892	25961	25962	990000	0
23893	23893	25961	25962	990000	0
23894	23894	25961	25962	990000	0
23895	23895	25961	25962	990000	0
23896	23896	25961	25962	990000	0
23897	23897	25961	25962	990000	0
23899	23899	25961	25962	990000	0
23901	23901	25971	25972	990000	0
23902	23902	25971	25972	990000	0
23903	23903	25971	25972	990000	0
23904	23904	25971	25972	990000	0
23905	23905	25971	25972	990000	0
23906	23906	25971	25972	990000	0
23907	23907	25971	25972	990000	0
23908	23908	25971	25972	990000	0
23909	23909	25971	25972	990000	0
23911	23911	-1	-1	100000	0
23912	23912	-1	-1	100000	0
23919	23919	-1	-1	100000	0
23921	23921	-1	-1	500000	0
23922	23922	-1	-1	500000	0
23923	23923	-1	-1	500000	0
23929	23929	-1	-1	500000	0
23931	23931	-1	-1	600000	0
23932	23932	-1	-1	600000	0
23933	23933	-1	-1	600000	0
23934	23934	-1	-1	600000	0
23939	23939	-1	-1	600000	0
23941	23941	-1	-1	700000	0
23942	23942	-1	-1	700000	0
23943	23943	-1	-1	700000	0
23944	23944	-1	-1	700000	0
23945	23945	-1	-1	700000	0
23949	23949	-1	-1	700000	0
23951	23951	-1	-1	800000	0
23952	23952	-1	-1	800000	0
23953	23953	-1	-1	800000	0
23954	23954	-1	-1	800000	0
23955	23955	-1	-1	800000	0
23956	23956	-1	-1	800000	0
23959	23959	-1	-1	800000	0
23961	23961	25981	25982	990000	0
23962	23962	25981	25982	990000	0
23963	23963	25981	25982	990000	0
23964	23964	25981	25982	990000	0
23965	23965	25981	25982	990000	0
23966	23966	25981	25982	990000	0
23967	23967	25981	25982	990000	0
23969	23969	25981	25982	990000	0
23971	23971	25991	25992	990000	0
23972	23972	25991	25992	990000	0
23973	23973	25991	25992	990000	0
23974	23974	25991	25992	990000	0
23975	23975	25991	25992	990000	0
23976	23976	25991	25992	990000	0
23977	23977	25991	25992	990000	0
23978	23978	25991	25992	990000	0
23979	23979	25991	25992	990000	0
23981	23981	-1	-1	100000	0
23982	23982	-1	-1	100000	0
23989	23989	-1	-1	100000	0
23991	23991	-1	-1	500000	0
23992	23992	-1	-1	500000	0
23993	23993	-1	-1	500000	0
23999	23999	-1	-1	500000	0
24001	24001	-1	-1	600000	0
24002	24002	-1	-1	600000	0
24003	24003	-1	-1	600000	0
24004	24004	-1	-1	600000	0
24009	24009	-1	-1	600000	0
24011	24011	-1	-1	700000	0
24012	24012	-1	-1	700000	0
24013	24013	-1	-1	700000	0
24014	24014	-1	-1	700000	0
24015	24015	-1	-1	700000	0
24019	24019	-1	-1	700000	0
24021	24021	-1	-1	800000	0
24022	24022	-1	-1	800000	0
24023	24023	-1	-1	800000	0
24024	24024	-1	-1	800000	0
24025	24025	-1	-1	800000	0
24026	24026	-1	-1	800000	0
24029	24029	-1	-1	800000	0
24031	24031	26001	26002	990000	0
24032	24032	26001	26002	990000	0
24033	24033	26001	26002	990000	0
24034	24034	26001	26002	990000	0
24035	24035	26001	26002	990000	0
24036	24036	26001	26002	990000	0
24037	24037	26001	26002	990000	0
24039	24039	26001	26002	990000	0
24041	24041	26011	26012	990000	0
24042	24042	26011	26012	990000	0
24043	24043	26011	26012	990000	0
24044	24044	26011	26012	990000	0
24045	24045	26011	26012	990000	0
24046	24046	26011	26012	990000	0
24047	24047	26011	26012	990000	0
24048	24048	26011	26012	990000	0
24049	24049	26011	26012	990000	0
24051	24051	-1	-1	100000	0
24052	24052	-1	-1	100000	0
24059	24059	-1	-1	100000	0
24061	24061	-1	-1	500000	0
24062	24062	-1	-1	500000	0
24063	24063	-1	-1	500000	0
24069	24069	-1	-1	500000	0
24071	24071	-1	-1	600000	0
24072	24072	-1	-1	600000	0
24073	24073	-1	-1	600000	0
24074	24074	-1	-1	600000	0
24079	24079	-1	-1	600000	0
24091	24091	-1	-1	800000	0
24092	24092	-1	-1	800000	0
24093	24093	-1	-1	800000	0
24094	24094	-1	-1	800000	0
24095	24095	-1	-1	800000	0
24096	24096	-1	-1	800000	0
24099	24099	-1	-1	800000	0
24101	24101	26021	26022	990000	0
24102	24102	26021	26022	990000	0
24103	24103	26021	26022	990000	0
24104	24104	26021	26022	990000	0
24105	24105	26021	26022	990000	0
24106	24106	26021	26022	990000	0
24107	24107	26021	26022	990000	0
24109	24109	26021	26022	990000	0
24111	24111	26031	26032	990000	0
24112	24112	26031	26032	990000	0
24113	24113	26031	26032	990000	0
24114	24114	26031	26032	990000	0
24115	24115	26031	26032	990000	0
24116	24116	26031	26032	990000	0
24117	24117	26031	26032	990000	0
24118	24118	26031	26032	990000	0
24119	24119	26031	26032	990000	0
24121	24121	-1	-1	100000	0
24122	24122	-1	-1	100000	0
24129	24129	-1	-1	100000	0
24131	24131	-1	-1	500000	0
24132	24132	-1	-1	500000	0
24133	24133	-1	-1	500000	0
24139	24139	-1	-1	500000	0
24141	24141	-1	-1	600000	0
24142	24142	-1	-1	600000	0
24143	24143	-1	-1	600000	0
24144	24144	-1	-1	600000	0
24149	24149	-1	-1	600000	0
24151	24151	-1	-1	700000	0
24152	24152	-1	-1	700000	0
24153	24153	-1	-1	700000	0
24154	24154	-1	-1	700000	0
24155	24155	-1	-1	700000	0
24159	24159	-1	-1	700000	0
24161	24161	-1	-1	800000	0
24162	24162	-1	-1	800000	0
24163	24163	-1	-1	800000	0
24164	24164	-1	-1	800000	0
24165	24165	-1	-1	800000	0
24166	24166	-1	-1	800000	0
24169	24169	-1	-1	800000	0
24171	24171	26041	26042	990000	0
24172	24172	26041	26042	990000	0
24173	24173	26041	26042	990000	0
24174	24174	26041	26042	990000	0
24175	24175	26041	26042	990000	0
24176	24176	26041	26042	990000	0
24177	24177	26041	26042	990000	0
24179	24179	26041	26042	990000	0
24181	24181	26051	26052	990000	0
24182	24182	26051	26052	990000	0
24183	24183	26051	26052	990000	0
24184	24184	26051	26052	990000	0
24185	24185	26051	26052	990000	0
24186	24186	26051	26052	990000	0
24187	24187	26051	26052	990000	0
24188	24188	26051	26052	990000	0
24189	24189	26051	26052	990000	0
24191	24191	-1	-1	100000	0
24192	24192	-1	-1	100000	0
24199	24199	-1	-1	100000	0
24201	24201	-1	-1	500000	0
24202	24202	-1	-1	500000	0
24203	24203	-1	-1	500000	0
24209	24209	-1	-1	500000	0
24211	24211	-1	-1	600000	0
24212	24212	-1	-1	600000	0
24213	24213	-1	-1	600000	0
24214	24214	-1	-1	600000	0
24219	24219	-1	-1	600000	0
24221	24221	-1	-1	700000	0
24222	24222	-1	-1	700000	0
24223	24223	-1	-1	700000	0
24224	24224	-1	-1	700000	0
24225	24225	-1	-1	700000	0
24229	24229	-1	-1	700000	0
24231	24231	-1	-1	800000	0
24232	24232	-1	-1	800000	0
24233	24233	-1	-1	800000	0
24234	24234	-1	-1	800000	0
24235	24235	-1	-1	800000	0
24236	24236	-1	-1	800000	0
24239	24239	-1	-1	800000	0
24241	24241	26061	26062	990000	0
24242	24242	26061	26062	990000	0
24243	24243	26061	26062	990000	0
24244	24244	26061	26062	990000	0
24245	24245	26061	26062	990000	0
24246	24246	26061	26062	990000	0
24247	24247	26061	26062	990000	0
24249	24249	26061	26062	990000	0
24251	24251	26071	26072	990000	0
24252	24252	26071	26072	990000	0
24253	24253	26071	26072	990000	0
24254	24254	26071	26072	990000	0
24255	24255	26071	26072	990000	0
24256	24256	26071	26072	990000	0
24257	24257	26071	26072	990000	0
24258	24258	26071	26072	990000	0
24259	24259	26071	26072	990000	0
24261	24261	-1	-1	100000	0
24262	24262	-1	-1	100000	0
24269	24269	-1	-1	100000	0
24271	24271	-1	-1	500000	0
24272	24272	-1	-1	500000	0
24273	24273	-1	-1	500000	0
24279	24279	-1	-1	500000	0
24281	24281	-1	-1	600000	0
24282	24282	-1	-1	600000	0
24283	24283	-1	-1	600000	0
24284	24284	-1	-1	600000	0
24289	24289	-1	-1	600000	0
24291	24291	-1	-1	700000	0
24292	24292	-1	-1	700000	0
24293	24293	-1	-1	700000	0
24294	24294	-1	-1	700000	0
24295	24295	-1	-1	700000	0
24299	24299	-1	-1	700000	0
24301	24301	-1	-1	800000	0
24302	24302	-1	-1	800000	0
24303	24303	-1	-1	800000	0
24304	24304	-1	-1	800000	0
24305	24305	-1	-1	800000	0
24306	24306	-1	-1	800000	0
24309	24309	-1	-1	800000	0
24311	24311	26081	26082	990000	0
24312	24312	26081	26082	990000	0
24313	24313	26081	26082	990000	0
24314	24314	26081	26082	990000	0
24315	24315	26081	26082	990000	0
24316	24316	26081	26082	990000	0
24317	24317	26081	26082	990000	0
24319	24319	26081	26082	990000	0
24321	24321	26091	26092	990000	0
24322	24322	26091	26092	990000	0
24323	24323	26091	26092	990000	0
24324	24324	26091	26092	990000	0
24325	24325	26091	26092	990000	0
24326	24326	26091	26092	990000	0
24327	24327	26091	26092	990000	0
24328	24328	26091	26092	990000	0
24329	24329	26091	26092	990000	0
24331	24331	-1	-1	100000	0
24332	24332	-1	-1	100000	0
24339	24339	-1	-1	100000	0
24341	24341	-1	-1	500000	0
24342	24342	-1	-1	500000	0
24343	24343	-1	-1	500000	0
24349	24349	-1	-1	500000	0
24351	24351	-1	-1	600000	0
24352	24352	-1	-1	600000	0
24353	24353	-1	-1	600000	0
24354	24354	-1	-1	600000	0
24359	24359	-1	-1	600000	0
24361	24361	-1	-1	700000	0
24362	24362	-1	-1	700000	0
24363	24363	-1	-1	700000	0
24364	24364	-1	-1	700000	0
24365	24365	-1	-1	700000	0
24369	24369	-1	-1	700000	0
24371	24371	-1	-1	800000	0
24372	24372	-1	-1	800000	0
24373	24373	-1	-1	800000	0
24374	24374	-1	-1	800000	0
24375	24375	-1	-1	800000	0
24376	24376	-1	-1	800000	0
24379	24379	-1	-1	800000	0
24381	24381	26101	26102	990000	0
24382	24382	26101	26102	990000	0
24383	24383	26101	26102	990000	0
24384	24384	26101	26102	990000	0
24385	24385	26101	26102	990000	0
24386	24386	26101	26102	990000	0
24387	24387	26101	26102	990000	0
24389	24389	26101	26102	990000	0
24391	24391	26111	26112	990000	0
24392	24392	26111	26112	990000	0
24393	24393	26111	26112	990000	0
24394	24394	26111	26112	990000	0
24395	24395	26111	26112	990000	0
24396	24396	26111	26112	990000	0
24397	24397	26111	26112	990000	0
24398	24398	26111	26112	990000	0
24399	24399	26111	26112	990000	0
24401	24401	-1	-1	100000	0
24402	24402	-1	-1	100000	0
24409	24409	-1	-1	100000	0
24411	24411	-1	-1	300000	0
24412	24412	-1	-1	300000	0
24419	24419	-1	-1	300000	0
24421	24421	-1	-1	100000	0
24422	24422	-1	-1	100000	0
24429	24429	-1	-1	100000	0
24431	24431	-1	-1	100000	0
24439	24439	-1	-1	100000	0
24441	24441	-1	-1	100000	0
24442	24442	-1	-1	100000	0
24449	24449	-1	-1	100000	0
24451	24451	-1	-1	800000	0
24452	24452	-1	-1	800000	0
24453	24453	-1	-1	800000	0
24454	24454	-1	-1	800000	0
24455	24455	-1	-1	800000	0
24456	24456	-1	-1	800000	0
24459	24459	-1	-1	800000	0
24461	24461	26121	26122	990000	0
24462	24462	26121	26122	990000	0
24463	24463	26121	26122	990000	0
24464	24464	26121	26122	990000	0
24465	24465	26121	26122	990000	0
24466	24466	26121	26122	990000	0
24467	24467	26121	26122	990000	0
24469	24469	26121	26122	990000	0
24471	24471	-1	-1	100000	0
24472	24472	-1	-1	100000	0
24479	24479	-1	-1	100000	0
24481	24481	-1	-1	500000	0
24482	24482	-1	-1	500000	0
24483	24483	-1	-1	500000	0
24489	24489	-1	-1	500000	0
24491	24491	-1	-1	600000	0
24492	24492	-1	-1	600000	0
24493	24493	-1	-1	600000	0
24494	24494	-1	-1	600000	0
24499	24499	-1	-1	600000	0
24501	24501	-1	-1	700000	0
24502	24502	-1	-1	700000	0
24503	24503	-1	-1	700000	0
24504	24504	-1	-1	700000	0
24505	24505	-1	-1	700000	0
24509	24509	-1	-1	700000	0
24511	24511	-1	-1	100000	0
24512	24512	-1	-1	100000	0
24519	24519	-1	-1	100000	0
24521	24521	-1	-1	500000	0
24522	24522	-1	-1	500000	0
24523	24523	-1	-1	500000	0
24529	24529	-1	-1	500000	0
24531	24531	-1	-1	600000	0
24532	24532	-1	-1	600000	0
24533	24533	-1	-1	600000	0
24534	24534	-1	-1	600000	0
24539	24539	-1	-1	600000	0
24541	24541	-1	-1	700000	0
24542	24542	-1	-1	700000	0
24543	24543	-1	-1	700000	0
24544	24544	-1	-1	700000	0
24545	24545	-1	-1	700000	0
24549	24549	-1	-1	700000	0
24551	24551	-1	-1	800000	0
24552	24552	-1	-1	800000	0
24553	24553	-1	-1	800000	0
24554	24554	-1	-1	800000	0
24555	24555	-1	-1	800000	0
24556	24556	-1	-1	800000	0
24559	24559	-1	-1	800000	0
24561	24561	26131	26132	990000	0
24562	24562	26131	26132	990000	0
24563	24563	26131	26132	990000	0
24564	24564	26131	26132	990000	0
24565	24565	26131	26132	990000	0
24566	24566	26131	26132	990000	0
24567	24567	26131	26132	990000	0
24569	24569	26131	26132	990000	0
24571	24571	26141	26142	990000	0
24572	24572	26141	26142	990000	0
24573	24573	26141	26142	990000	0
24574	24574	26141	26142	990000	0
24575	24575	26141	26142	990000	0
24576	24576	26141	26142	990000	0
24577	24577	26141	26142	990000	0
24578	24578	26141	26142	990000	0
24579	24579	26141	26142	990000	0
24581	24581	-1	-1	100000	0
24582	24582	-1	-1	100000	0
24589	24589	-1	-1	100000	0
24591	24591	-1	-1	100000	0
24592	24592	-1	-1	100000	0
24599	24599	-1	-1	100000	0
24601	24601	-1	-1	500000	0
24602	24602	-1	-1	500000	0
24603	24603	-1	-1	500000	0
24609	24609	-1	-1	500000	0
24611	24611	-1	-1	600000	0
24612	24612	-1	-1	600000	0
24613	24613	-1	-1	600000	0
24614	24614	-1	-1	600000	0
24619	24619	-1	-1	600000	0
24621	24621	-1	-1	700000	0
24622	24622	-1	-1	700000	0
24623	24623	-1	-1	700000	0
24624	24624	-1	-1	700000	0
24625	24625	-1	-1	700000	0
24629	24629	-1	-1	700000	0
24631	24631	-1	-1	800000	0
24632	24632	-1	-1	800000	0
24633	24633	-1	-1	800000	0
24634	24634	-1	-1	800000	0
24635	24635	-1	-1	800000	0
24636	24636	-1	-1	800000	0
24639	24639	-1	-1	800000	0
24641	24641	26151	26152	990000	0
24642	24642	26151	26152	990000	0
24643	24643	26151	26152	990000	0
24644	24644	26151	26152	990000	0
24645	24645	26151	26152	990000	0
24646	24646	26151	26152	990000	0
24647	24647	26151	26152	990000	0
24649	24649	26151	26152	990000	0
24651	24651	26161	26162	990000	0
24652	24652	26161	26162	990000	0
24653	24653	26161	26162	990000	0
24654	24654	26161	26162	990000	0
24655	24655	26161	26162	990000	0
24656	24656	26161	26162	990000	0
24657	24657	26161	26162	990000	0
24658	24658	26161	26162	990000	0
24659	24659	26161	26162	990000	0
24661	24661	-1	-1	100000	0
24662	24662	-1	-1	100000	0
24669	24669	-1	-1	100000	0
24671	24671	-1	-1	500000	0
24672	24672	-1	-1	500000	0
24673	24673	-1	-1	500000	0
24679	24679	-1	-1	500000	0
24681	24681	-1	-1	600000	0
24682	24682	-1	-1	600000	0
24683	24683	-1	-1	600000	0
24684	24684	-1	-1	600000	0
24689	24689	-1	-1	600000	0
24691	24691	-1	-1	700000	0
24692	24692	-1	-1	700000	0
24693	24693	-1	-1	700000	0
24694	24694	-1	-1	700000	0
24695	24695	-1	-1	700000	0
24699	24699	-1	-1	700000	0
24701	24701	-1	-1	800000	0
24702	24702	-1	-1	800000	0
24703	24703	-1	-1	800000	0
24704	24704	-1	-1	800000	0
24705	24705	-1	-1	800000	0
24706	24706	-1	-1	800000	0
24709	24709	-1	-1	800000	0
24711	24711	26171	26172	990000	0
24712	24712	26171	26172	990000	0
24713	24713	26171	26172	990000	0
24714	24714	26171	26172	990000	0
24715	24715	26171	26172	990000	0
24716	24716	26171	26172	990000	0
24717	24717	26171	26172	990000	0
24719	24719	26171	26172	990000	0
24721	24721	26181	26182	990000	0
24722	24722	26181	26182	990000	0
24723	24723	26181	26182	990000	0
24724	24724	26181	26182	990000	0
24725	24725	26181	26182	990000	0
24726	24726	26181	26182	990000	0
24727	24727	26181	26182	990000	0
24728	24728	26181	26182	990000	0
24729	24729	26181	26182	990000	0
24731	24731	-1	-1	100000	0
24732	24732	-1	-1	100000	0
24739	24739	-1	-1	100000	0
24741	24741	-1	-1	500000	0
24742	24742	-1	-1	500000	0
24743	24743	-1	-1	500000	0
24749	24749	-1	-1	500000	0
24751	24751	-1	-1	600000	0
24752	24752	-1	-1	600000	0
24753	24753	-1	-1	600000	0
24754	24754	-1	-1	600000	0
24759	24759	-1	-1	600000	0
24761	24761	-1	-1	700000	0
24762	24762	-1	-1	700000	0
24763	24763	-1	-1	700000	0
24764	24764	-1	-1	700000	0
24765	24765	-1	-1	700000	0
24769	24769	-1	-1	700000	0
24771	24771	-1	-1	800000	0
24772	24772	-1	-1	800000	0
24773	24773	-1	-1	800000	0
24774	24774	-1	-1	800000	0
24775	24775	-1	-1	800000	0
24776	24776	-1	-1	800000	0
24779	24779	-1	-1	800000	0
24781	24781	26191	26192	990000	0
24782	24782	26191	26192	990000	0
24783	24783	26191	26192	990000	0
24784	24784	26191	26192	990000	0
24785	24785	26191	26192	990000	0
24786	24786	26191	26192	990000	0
24787	24787	26191	26192	990000	0
24789	24789	26191	26192	990000	0
24791	24791	26201	26202	990000	0
24792	24792	26201	26202	990000	0
24793	24793	26201	26202	990000	0
24794	24794	26201	26202	990000	0
24795	24795	26201	26202	990000	0
24796	24796	26201	26202	990000	0
24797	24797	26201	26202	990000	0
24798	24798	26201	26202	990000	0
24799	24799	26201	26202	990000	0
24801	24801	-1	-1	300000	0
24802	24802	-1	-1	300000	0
24809	24809	-1	-1	300000	0
24811	24811	-1	-1	100000	0
24812	24812	-1	-1	100000	0
24819	24819	-1	-1	100000	0
24821	24821	-1	-1	500000	0
24822	24822	-1	-1	500000	0
24823	24823	-1	-1	500000	0
24829	24829	-1	-1	500000	0
24831	24831	-1	-1	600000	0
24832	24832	-1	-1	600000	0
24833	24833	-1	-1	600000	0
24834	24834	-1	-1	600000	0
24839	24839	-1	-1	600000	0
24841	24841	-1	-1	700000	0
24842	24842	-1	-1	700000	0
24843	24843	-1	-1	700000	0
24844	24844	-1	-1	700000	0
24845	24845	-1	-1	700000	0
24849	24849	-1	-1	700000	0
24851	24851	-1	-1	800000	0
24852	24852	-1	-1	800000	0
24853	24853	-1	-1	800000	0
24854	24854	-1	-1	800000	0
24855	24855	-1	-1	800000	0
24856	24856	-1	-1	800000	0
24859	24859	-1	-1	800000	0
24861	24861	26211	26212	990000	0
24862	24862	26211	26212	990000	0
24863	24863	26211	26212	990000	0
24864	24864	26211	26212	990000	0
24865	24865	26211	26212	990000	0
24866	24866	26211	26212	990000	0
24867	24867	26211	26212	990000	0
24869	24869	26211	26212	990000	0
24871	24871	26221	26222	990000	0
24872	24872	26221	26222	990000	0
24873	24873	26221	26222	990000	0
24874	24874	26221	26222	990000	0
24875	24875	26221	26222	990000	0
24876	24876	26221	26222	990000	0
24877	24877	26221	26222	990000	0
24878	24878	26221	26222	990000	0
24879	24879	26221	26222	990000	0
24881	24881	-1	-1	100000	0
24882	24882	-1	-1	100000	0
24889	24889	-1	-1	100000	0
24891	24891	-1	-1	500000	0
24892	24892	-1	-1	500000	0
24893	24893	-1	-1	500000	0
24899	24899	-1	-1	500000	0
24901	24901	-1	-1	600000	0
24902	24902	-1	-1	600000	0
24903	24903	-1	-1	600000	0
24904	24904	-1	-1	600000	0
24909	24909	-1	-1	600000	0
24911	24911	-1	-1	700000	0
24912	24912	-1	-1	700000	0
24913	24913	-1	-1	700000	0
24914	24914	-1	-1	700000	0
24915	24915	-1	-1	700000	0
24919	24919	-1	-1	700000	0
24921	24921	-1	-1	800000	0
24922	24922	-1	-1	800000	0
24923	24923	-1	-1	800000	0
24924	24924	-1	-1	800000	0
24925	24925	-1	-1	800000	0
24926	24926	-1	-1	800000	0
24929	24929	-1	-1	800000	0
24931	24931	26231	26232	990000	0
24932	24932	26231	26232	990000	0
24933	24933	26231	26232	990000	0
24934	24934	26231	26232	990000	0
24935	24935	26231	26232	990000	0
24936	24936	26231	26232	990000	0
24937	24937	26231	26232	990000	0
24939	24939	26231	26232	990000	0
24941	24941	26241	26242	990000	0
24942	24942	26241	26242	990000	0
24943	24943	26241	26242	990000	0
24944	24944	26241	26242	990000	0
24945	24945	26241	26242	990000	0
24946	24946	26241	26242	990000	0
24947	24947	26241	26242	990000	0
24948	24948	26241	26242	990000	0
24949	24949	26241	26242	990000	0
27001	27001	-1	-1	100000	0
27002	27002	-1	-1	100000	0
27009	27009	-1	-1	100000	0
27011	27011	-1	-1	500000	0
27012	27012	-1	-1	500000	0
27013	27013	-1	-1	500000	0
27019	27019	-1	-1	500000	0
27021	27021	-1	-1	600000	0
27022	27022	-1	-1	600000	0
27023	27023	-1	-1	600000	0
27024	27024	-1	-1	600000	0
27029	27029	-1	-1	600000	0
27031	27031	-1	-1	700000	0
27032	27032	-1	-1	700000	0
27033	27033	-1	-1	700000	0
27034	27034	-1	-1	700000	0
27035	27035	-1	-1	700000	0
27039	27039	-1	-1	700000	0
27041	27041	-1	-1	800000	0
27042	27042	-1	-1	800000	0
27043	27043	-1	-1	800000	0
27044	27044	-1	-1	800000	0
27045	27045	-1	-1	800000	0
27046	27046	-1	-1	800000	0
27049	27049	-1	-1	800000	0
27051	27051	26251	26252	990000	0
27052	27052	26251	26252	990000	0
27053	27053	26251	26252	990000	0
27054	27054	26251	26252	990000	0
27055	27055	26251	26252	990000	0
27056	27056	26251	26252	990000	0
27057	27057	26251	26252	990000	0
27059	27059	26251	26252	990000	0
27061	27061	26261	26262	990000	0
27062	27062	26261	26262	990000	0
27063	27063	26261	26262	990000	0
27064	27064	26261	26262	990000	0
27065	27065	26261	26262	990000	0
27066	27066	26261	26262	990000	0
27067	27067	26261	26262	990000	0
27068	27068	26261	26262	990000	0
27069	27069	26261	26262	990000	0
27071	27071	-1	-1	100000	0
27072	27072	-1	-1	100000	0
27079	27079	-1	-1	100000	0
27081	27081	-1	-1	500000	0
27082	27082	-1	-1	500000	0
27083	27083	-1	-1	500000	0
27089	27089	-1	-1	500000	0
27091	27091	-1	-1	600000	0
27092	27092	-1	-1	600000	0
27093	27093	-1	-1	600000	0
27094	27094	-1	-1	600000	0
27099	27099	-1	-1	600000	0
27101	27101	-1	-1	700000	0
27102	27102	-1	-1	700000	0
27103	27103	-1	-1	700000	0
27104	27104	-1	-1	700000	0
27105	27105	-1	-1	700000	0
27109	27109	-1	-1	700000	0
27111	27111	-1	-1	800000	0
27112	27112	-1	-1	800000	0
27113	27113	-1	-1	800000	0
27114	27114	-1	-1	800000	0
27115	27115	-1	-1	800000	0
27116	27116	-1	-1	800000	0
27119	27119	-1	-1	800000	0
27121	27121	26271	26272	990000	0
27122	27122	26271	26272	990000	0
27123	27123	26271	26272	990000	0
27124	27124	26271	26272	990000	0
27125	27125	26271	26272	990000	0
27126	27126	26271	26272	990000	0
27127	27127	26271	26272	990000	0
27129	27129	26271	26272	990000	0
27131	27131	26281	26282	990000	0
27132	27132	26281	26282	990000	0
27133	27133	26281	26282	990000	0
27134	27134	26281	26282	990000	0
27135	27135	26281	26282	990000	0
27136	27136	26281	26282	990000	0
27137	27137	26281	26282	990000	0
27138	27138	26281	26282	990000	0
27139	27139	26281	26282	990000	0
27141	27141	-1	-1	100000	0
27142	27142	-1	-1	100000	0
27149	27149	-1	-1	100000	0
27151	27151	-1	-1	500000	0
27152	27152	-1	-1	500000	0
27153	27153	-1	-1	500000	0
27159	27159	-1	-1	500000	0
27161	27161	-1	-1	600000	0
27162	27162	-1	-1	600000	0
27163	27163	-1	-1	600000	0
27164	27164	-1	-1	600000	0
27169	27169	-1	-1	600000	0
27171	27171	-1	-1	700000	0
27172	27172	-1	-1	700000	0
27173	27173	-1	-1	700000	0
27174	27174	-1	-1	700000	0
27175	27175	-1	-1	700000	0
27179	27179	-1	-1	700000	0
27181	27181	-1	-1	800000	0
27182	27182	-1	-1	800000	0
27183	27183	-1	-1	800000	0
27184	27184	-1	-1	800000	0
27185	27185	-1	-1	800000	0
27186	27186	-1	-1	800000	0
27189	27189	-1	-1	800000	0
27191	27191	26291	26292	990000	0
27192	27192	26291	26292	990000	0
27193	27193	26291	26292	990000	0
